source_collection,timestamp,co2,createdAt,expireAt,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,macAddress,nox,pm25,temp,tvoc,kEffective,kSource,kCo2,kPm25,kR2Co2,kR2Pm25,kSampleCountCo2,kSampleCountPm25,rCo2,rPm25,rVoc,rTh,iaqi_nok_th,iaqi_nok_th_e,iaqi_nok_th_i,dominant_nok_th,grade_nok_th
history,2026-04-11 18:06:47.177000+00:00,1016.3333129882812,2026-04-11T18:06:47.177Z,2026-05-11T18:06:46.699Z,44.80207824707031,1.529,,2.489,나쁨,중간수준 악화 (나쁨-2),2.489,1.023,,1.0,10.0,26.9066162109375,99.5,1.023,computed_co2_regression,1.023,7.666,0.9793,0.58,16,16,1.0408332824707032,0.0,0.0,0.726654052734375,1.041,0.041,,rCo2,나쁨
history,2026-04-11 18:06:53.075000+00:00,1015.6666870117188,2026-04-11T18:06:53.075Z,2026-05-11T18:06:52.600Z,44.8306884765625,1.531,,2.492,나쁨,중간수준 악화 (나쁨-2),2.492,1.016,,1.0,10.5,26.902610778808597,99.41666412353516,1.016,computed_co2_regression,1.016,5.788,0.9826,0.4018,17,17,1.039166717529297,0.0,0.0,0.7256526947021493,1.039,0.039,,rCo2,나쁨
history,2026-04-11 18:06:59.320000+00:00,1015.0,2026-04-11T18:06:59.320Z,2026-05-11T18:06:58.839Z,44.86311340332031,1.536,,2.499,나쁨,중간수준 악화 (나쁨-2),2.499,1.003,,1.0,10.833333015441896,26.910621643066406,99.33333587646484,1.003,computed_co2_regression,1.003,4.171,0.9845,0.2412,18,18,1.0375,0.0,0.0,0.7276554107666016,1.038,0.038,,rCo2,나쁨
history,2026-04-11 18:07:05.185000+00:00,1015.0,2026-04-11T18:07:05.185Z,2026-05-11T18:07:04.707Z,44.86215972900391,1.552,,2.515,나쁨,중간수준 악화 (나쁨-2),2.515,0.971,,1.0,11.5,26.899940490722656,99.25,0.971,computed_co2_regression,0.971,2.188,0.982,0.0673,19,19,1.0375,0.0,0.0,0.7249851226806641,1.038,0.038,,rCo2,나쁨
history,2026-04-11 18:07:11.067000+00:00,1015.0,2026-04-11T18:07:11.067Z,2026-05-11T18:07:10.590Z,44.91079711914063,1.571,,2.533,나쁨,중간수준 악화 (나쁨-2),2.533,0.934,,1.0,12.166666984558104,26.899940490722656,99.16666412353516,0.934,computed_co2_regression,0.934,0.26,0.9758,0.0009,20,20,1.0375,0.0,0.0,0.7249851226806641,1.038,0.038,,rCo2,나쁨
history,2026-04-11 18:07:17.991000+00:00,1014.6666870117188,2026-04-11T18:07:17.991Z,2026-05-11T18:07:17.505Z,44.92510223388672,1.588,,2.551,나쁨,중간수준 악화 (나쁨-2),2.551,0.898,,1.0,12.833333015441896,26.889259338378903,99.08333587646484,0.898,computed_co2_regression,0.898,0.0,0.9692,0.0285,21,21,1.036666717529297,0.0,0.0,0.7223148345947257,1.037,0.037,,rCo2,나쁨
history,2026-04-11 18:07:24.968000+00:00,1014.3333129882812,2026-04-11T18:07:24.968Z,2026-05-11T18:07:24.487Z,44.91079711914063,1.604,,2.569,나쁨,중간수준 악화 (나쁨-2),2.569,0.863,,1.0,13.333333015441896,26.88525390625,99.0,0.863,computed_co2_regression,0.863,0.0,0.9618,0.0996,22,22,1.035833282470703,0.0,0.0,0.7213134765625,1.036,0.036,,rCo2,나쁨
history,2026-04-11 18:07:30.913000+00:00,1013.6666870117188,2026-04-11T18:07:30.913Z,2026-05-11T18:07:30.422Z,45.01570129394531,1.615,,2.581,나쁨,중간수준 악화 (나쁨-2),2.581,0.839,,1.0,13.5,26.887924194335938,99.0,0.839,computed_co2_regression,0.839,0.0,0.9596,0.1712,23,23,1.0341667175292968,0.0,0.0,0.7219810485839844,1.034,0.034,,rCo2,나쁨
history,2026-04-11 18:07:36.997000+00:00,1013.6666870117188,2026-04-11T18:07:36.997Z,2026-05-11T18:07:36.522Z,45.16065979003906,1.631,,2.597,나쁨,중간수준 악화 (나쁨-2),2.597,0.807,,1.0,13.5,26.89326477050781,99.08333587646484,0.807,computed_co2_regression,0.807,0.0,0.9517,0.235,24,24,1.0341667175292968,0.0,0.0,0.7233161926269522,1.034,0.034,,rCo2,나쁨
history,2026-04-11 18:07:42.886000+00:00,1014.0,2026-04-11T18:07:42.886Z,2026-05-11T18:07:42.405Z,45.26079559326172,1.65,,2.616,나쁨,중간수준 악화 (나쁨-2),2.616,0.769,,1.0,13.333333015441896,26.89727020263672,99.16666412353516,0.769,computed_co2_regression,0.769,0.0,0.9381,0.2852,25,25,1.035,0.0,0.0,0.7243175506591797,1.035,0.035,,rCo2,나쁨
history,2026-04-11 18:07:48.946000+00:00,1015.6666870117188,2026-04-11T18:07:48.946Z,2026-05-11T18:07:48.464Z,45.269378662109375,1.685,,2.646,나쁨,중간수준 악화 (나쁨-2),2.646,0.709,,1.0,13.0,26.89459991455078,99.33333587646484,0.709,computed_co2_regression,0.709,0.0,0.8957,0.3174,26,26,1.039166717529297,0.0,0.0,0.7236499786376953,1.039,0.039,,rCo2,나쁨
history,2026-04-11 18:07:54.945000+00:00,1017.0,2026-04-11T18:07:54.945Z,2026-05-11T18:07:54.463Z,45.23218536376953,1.719,,2.676,나쁨,중간수준 악화 (나쁨-2),2.676,0.648,,1.0,12.333333015441896,26.890594482421875,99.5,0.648,computed_co2_regression,0.648,0.0,0.8384,0.3149,27,27,1.0425,0.0,0.0,0.7226486206054688,1.042,0.042,,rCo2,나쁨
history,2026-04-11 18:08:01.153000+00:00,1018.6666870117188,2026-04-11T18:08:01.153Z,2026-05-11T18:08:00.668Z,45.26842498779297,1.757,,2.71,나쁨,중간수준 악화 (나쁨-2),2.71,0.58,,1.0,11.833333015441896,26.879913330078125,99.66666412353516,0.58,computed_co2_regression,0.58,0.0,0.7538,0.2938,28,28,1.046666717529297,0.0,0.0,0.7199783325195312,1.047,0.047,,rCo2,나쁨
history,2026-04-11 18:08:07.027000+00:00,1019.3333129882812,2026-04-11T18:08:07.027Z,2026-05-11T18:08:06.552Z,45.13300323486328,1.787,,2.739,나쁨,중간수준 악화 (나쁨-2),2.739,0.523,,1.0,11.5,26.86656188964844,99.75,0.523,computed_co2_regression,0.523,0.0,0.6809,0.2649,29,29,1.0483332824707032,0.0,0.0,0.7166404724121103,1.048,0.048,,rCo2,나쁨
history,2026-04-11 18:08:12.895000+00:00,1020.0,2026-04-11T18:08:12.895Z,2026-05-11T18:08:12.411Z,44.94322204589844,1.816,,2.766,나쁨,중간수준 악화 (나쁨-2),2.766,0.469,,1.0,11.166666984558104,26.85321044921875,99.83333587646484,0.469,computed_co2_regression,0.469,0.0,0.6063,0.2246,30,30,1.05,0.0,0.0,0.7133026123046875,1.05,0.05,,rCo2,나쁨
history,2026-04-11 18:08:20.748000+00:00,1020.0,2026-04-11T18:08:20.748Z,2026-05-11T18:08:20.264Z,44.877418518066406,1.839,,2.789,나쁨,중간수준 악화 (나쁨-2),2.789,0.422,,1.0,11.0,26.857215881347656,100.0,0.422,computed_co2_regression,0.422,0.0,0.5464,0.1874,31,31,1.05,0.0,0.0,0.7143039703369141,1.05,0.05,,rCo2,나쁨
history,2026-04-11 18:08:27.315000+00:00,1020.0,2026-04-11T18:08:27.315Z,2026-05-11T18:08:26.808Z,44.803985595703125,1.859,,2.809,나쁨,중간수준 악화 (나쁨-2),2.809,0.383,,1.0,11.166666984558104,26.855880737304688,100.0,0.383,computed_co2_regression,0.383,0.0,0.4951,0.1736,32,32,1.05,0.0,0.0,0.7139701843261719,1.05,0.05,,rCo2,나쁨
history,2026-04-11 18:08:33.819000+00:00,1019.6666870117188,2026-04-11T18:08:33.819Z,2026-05-11T18:08:33.325Z,44.85643768310547,1.874,,2.825,나쁨,중간수준 악화 (나쁨-2),2.825,0.351,,1.0,11.333333015441896,26.85454559326172,100.0,0.351,computed_co2_regression,0.351,0.0,0.4584,0.1669,33,33,1.049166717529297,0.0,0.0,0.7136363983154297,1.049,0.049,,rCo2,나쁨
history,2026-04-11 18:08:39.177000+00:00,1019.3333129882812,2026-04-11T18:08:39.177Z,2026-05-11T18:08:38.697Z,44.79635620117188,1.885,,2.837,나쁨,중간수준 악화 (나쁨-2),2.837,0.326,,1.0,11.333333015441896,26.86255645751953,100.0,0.326,computed_co2_regression,0.326,0.0,0.4312,0.1562,34,34,1.0483332824707032,0.0,0.0,0.7156391143798828,1.048,0.048,,rCo2,나쁨
history,2026-04-11 18:08:45.202000+00:00,1019.0,2026-04-11T18:08:45.202Z,2026-05-11T18:08:44.713Z,44.50929260253906,1.896,,2.848,나쁨,중간수준 악화 (나쁨-2),2.848,0.304,,1.0,11.166666984558104,26.86122131347656,100.0,0.304,computed_co2_regression,0.304,0.0,0.41,0.1367,35,35,1.0475,0.0,0.0,0.7153053283691397,1.048,0.048,,rCo2,나쁨
history,2026-04-11 18:08:51.211000+00:00,1018.6666870117188,2026-04-11T18:08:51.211Z,2026-05-11T18:08:50.734Z,44.38150024414063,1.904,,2.857,나쁨,중간수준 악화 (나쁨-2),2.857,0.286,,1.0,11.166666984558104,26.858551025390625,100.0,0.286,computed_co2_regression,0.286,0.0,0.3943,0.124,36,36,1.046666717529297,0.0,0.0,0.7146377563476562,1.047,0.047,,rCo2,나쁨
history,2026-04-11 18:08:57.349000+00:00,1018.0,2026-04-11T18:08:57.349Z,2026-05-11T18:08:56.857Z,44.363380432128906,1.908,,2.863,나쁨,중간수준 악화 (나쁨-2),2.863,0.274,,1.0,10.666666984558104,26.84119415283203,99.91666412353516,0.274,computed_co2_regression,0.274,0.0,0.3895,0.0869,37,37,1.045,0.0,0.0,0.7102985382080078,1.045,0.045,,rCo2,나쁨
history,2026-04-11 18:09:03.320000+00:00,1017.3333129882812,2026-04-11T18:09:03.320Z,2026-05-11T18:09:02.827Z,44.2355842590332,1.911,,2.868,나쁨,중간수준 악화 (나쁨-2),2.868,0.265,,1.0,10.5,26.849205017089844,99.83333587646484,0.265,computed_co2_regression,0.265,0.0,0.391,0.0611,38,38,1.0433332824707031,0.0,0.0,0.7123012542724609,1.043,0.043,,rCo2,나쁨
history,2026-04-11 18:09:09.349000+00:00,1017.3333129882812,2026-04-11T18:09:09.349Z,2026-05-11T18:09:08.861Z,44.14784240722656,1.916,,2.873,나쁨,중간수준 악화 (나쁨-2),2.873,0.254,,1.0,10.5,26.86255645751953,99.66666412353516,0.254,computed_co2_regression,0.254,0.0,0.3863,0.0441,39,39,1.0433332824707031,0.0,0.0,0.7156391143798828,1.043,0.043,,rCo2,나쁨
history,2026-04-11 18:09:15.382000+00:00,1017.6666870117188,2026-04-11T18:09:15.382Z,2026-05-11T18:09:14.892Z,44.223182678222656,1.923,,2.879,나쁨,중간수준 악화 (나쁨-2),2.879,0.242,,1.0,10.833333015441896,26.849205017089844,99.5,0.242,computed_co2_regression,0.242,0.0,0.3757,0.041,40,40,1.0441667175292968,0.0,0.0,0.7123012542724609,1.044,0.044,,rCo2,나쁨
history,2026-04-11 18:09:22.312000+00:00,1020.6666870117188,2026-04-11T18:09:22.312Z,2026-05-11T18:09:21.824Z,44.546485900878906,1.946,,2.895,나쁨,중간수준 악화 (나쁨-2),2.895,0.211,,1.0,11.166666984558104,26.84119415283203,99.41666412353516,0.211,computed_co2_regression,0.211,0.0,0.3107,0.043,41,41,1.0516667175292969,0.0,0.0,0.7102985382080078,1.052,0.052,,rCo2,나쁨
history,2026-04-11 18:09:28.774000+00:00,1034.0,2026-04-11T18:09:28.774Z,2026-05-11T18:09:28.294Z,44.71910858154297,2.029,,2.944,나쁨,심각한 악화 (나쁨-3),2.944,0.112,,1.0,11.5,26.842529296875,99.41666412353516,0.112,computed_co2_regression,0.112,0.0,0.0653,0.0499,42,42,1.085,0.0,0.0,0.71063232421875,1.085,0.085,,rCo2,나쁨
history,2026-04-11 18:09:34.801000+00:00,1062.6666259765625,2026-04-11T18:09:34.801Z,2026-05-11T18:09:34.317Z,44.75916290283203,2.157,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.166666984558104,26.83184814453125,99.5,0.0,computed_co2_regression,0.0,0.0,0.016,0.0716,43,43,1.1566665649414063,0.0,0.0,0.7079620361328125,1.157,0.157,,rCo2,나쁨
history,2026-04-11 18:09:40.742000+00:00,1110.3333740234375,2026-04-11T18:09:40.742Z,2026-05-11T18:09:40.256Z,44.80684661865234,2.276,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.5,26.81048583984375,99.83333587646484,0.0,computed_co2_regression,0.0,0.0,0.0958,0.0936,44,44,1.2758334350585938,0.0,0.0,0.7026214599609375,1.276,0.276,,rCo2,나쁨
history,2026-04-11 18:09:46.862000+00:00,1153.3333740234375,2026-04-11T18:09:46.862Z,2026-05-11T18:09:46.384Z,44.44635009765625,2.383,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.833333015441896,26.81182098388672,100.0,0.0,computed_co2_regression,0.0,0.0,0.1585,0.1206,45,45,1.3833334350585937,0.0,0.0,0.7029552459716797,1.383,0.383,,rCo2,나쁨
history,2026-04-11 18:09:52.764000+00:00,1181.6666259765625,2026-04-11T18:09:52.764Z,2026-05-11T18:09:52.284Z,44.062965393066406,2.454,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,13.166666984558104,26.803810119628903,100.5,0.0,computed_co2_regression,0.0,0.0,0.2115,0.1517,46,46,1.4541665649414062,0.0,0.005,0.7009525299072257,1.454,0.454,,rCo2,나쁨
history,2026-04-11 18:09:58.725000+00:00,1186.6666259765625,2026-04-11T18:09:58.725Z,2026-05-11T18:09:58.237Z,43.80069732666016,2.467,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,13.5,26.78378295898437,100.66666412353516,0.0,computed_co2_regression,0.0,0.0,0.2605,0.186,47,47,1.4666665649414063,0.0,0.006666641235351562,0.6959457397460929,1.467,0.467,,rCo2,나쁨
history,2026-04-11 18:10:04.731000+00:00,1178.3333740234375,2026-04-11T18:10:04.731Z,2026-05-11T18:10:04.247Z,43.523170471191406,2.446,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,14.0,26.77577209472656,100.83333587646484,0.0,computed_co2_regression,0.0,0.0,0.3052,0.2257,48,48,1.4458334350585937,0.0,0.008333358764648437,0.6939430236816397,1.446,0.446,,rCo2,나쁨
history,2026-04-11 18:10:10.735000+00:00,1166.0,2026-04-11T18:10:10.735Z,2026-05-11T18:10:10.262Z,43.59183883666992,2.415,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,14.5,26.76776123046875,101.16666412353516,0.0,computed_co2_regression,0.0,0.0,0.3446,0.2665,49,49,1.415,0.0,0.011666641235351563,0.6919403076171875,1.415,0.415,,rCo2,나쁨
history,2026-04-11 18:10:17.606000+00:00,1149.3333740234375,2026-04-11T18:10:17.606Z,2026-05-11T18:10:17.119Z,43.5880241394043,2.373,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,14.666666984558104,26.76509094238281,101.33333587646484,0.0,computed_co2_regression,0.0,0.0,0.3776,0.3033,50,50,1.3733334350585937,0.0,0.013333358764648438,0.6912727355957022,1.373,0.373,,rCo2,나쁨
history,2026-04-11 18:10:23.657000+00:00,1136.3333740234375,2026-04-11T18:10:23.657Z,2026-05-11T18:10:23.155Z,43.37439727783203,2.341,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,15.0,26.76909637451172,101.41666412353516,0.0,computed_co2_regression,0.0,0.0,0.4192,0.3829,50,50,1.3408334350585938,0.0,0.014166641235351562,0.6922740936279297,1.341,0.341,,rCo2,나쁨
history,2026-04-11 18:10:30.157000+00:00,1119.0,2026-04-11T18:10:30.157Z,2026-05-11T18:10:29.670Z,43.14646911621094,2.298,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,14.833333015441896,26.749069213867188,101.41666412353516,0.0,computed_co2_regression,0.0,0.0,0.4506,0.4546,50,50,1.2975,0.0,0.014166641235351562,0.6872673034667969,1.298,0.298,,rCo2,나쁨
history,2026-04-11 18:10:36.232000+00:00,1105.3333740234375,2026-04-11T18:10:36.232Z,2026-05-11T18:10:35.755Z,42.93284606933594,2.263,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,14.5,26.710350036621094,101.25,0.0,computed_co2_regression,0.0,0.0,0.4728,0.506,50,50,1.2633334350585939,0.0,0.0125,0.7067153930664063,1.263,0.263,,rCo2,나쁨
history,2026-04-11 18:10:42.085000+00:00,1090.6666259765625,2026-04-11T18:10:42.085Z,2026-05-11T18:10:41.607Z,42.81459045410156,2.227,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,13.333333015441896,26.70233917236328,101.08333587646484,0.0,computed_co2_regression,0.0,0.0,0.4831,0.5117,50,50,1.2266665649414064,0.0,0.010833358764648438,0.7185409545898438,1.227,0.227,,rCo2,나쁨
history,2026-04-11 18:10:48.120000+00:00,1082.0,2026-04-11T18:10:48.120Z,2026-05-11T18:10:47.634Z,42.74687957763672,2.205,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.166666984558104,26.711685180664062,100.91666412353516,0.0,computed_co2_regression,0.0,0.0,0.4881,0.4603,50,50,1.205,0.0,0.009166641235351563,0.7253120422363282,1.205,0.205,,rCo2,나쁨
history,2026-04-11 18:10:54.124000+00:00,1070.0,2026-04-11T18:10:54.124Z,2026-05-11T18:10:53.647Z,42.8803939819336,2.175,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,11.666666984558104,26.687652587890625,100.75,0.0,computed_co2_regression,0.0,0.0,0.4804,0.3973,50,50,1.175,0.0,0.0075,0.7119606018066399,1.175,0.175,,rCo2,나쁨
history,2026-04-11 18:11:00.116000+00:00,1061.0,2026-04-11T18:11:00.116Z,2026-05-11T18:10:59.642Z,42.910911560058594,2.153,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,11.333333015441896,26.67296600341797,100.58333587646484,0.0,computed_co2_regression,0.0,0.0,0.4656,0.3314,50,50,1.1525,0.0,0.005833358764648438,0.7089088439941407,1.152,0.153,,rCo2,나쁨
history,2026-04-11 18:11:06.252000+00:00,1052.3333740234375,2026-04-11T18:11:06.252Z,2026-05-11T18:11:05.765Z,42.755462646484375,2.131,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,11.166666984558104,26.686317443847656,100.5,0.0,computed_co2_regression,0.0,0.0,0.4422,0.2676,50,50,1.1308334350585938,0.0,0.005,0.7244537353515625,1.131,0.131,,rCo2,나쁨
history,2026-04-11 18:11:12.144000+00:00,1049.6666259765625,2026-04-11T18:11:12.144Z,2026-05-11T18:11:11.651Z,42.60478210449219,2.124,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,11.166666984558104,26.675636291503903,100.41666412353516,0.0,computed_co2_regression,0.0,0.0,0.4199,0.2093,50,50,1.1241665649414063,0.0,0.0041666412353515625,0.7395217895507813,1.124,0.124,,rCo2,나쁨
history,2026-04-11 18:11:18.971000+00:00,1048.3333740234375,2026-04-11T18:11:18.971Z,2026-05-11T18:11:18.483Z,42.393062591552734,2.121,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,11.5,26.64893341064453,100.33333587646484,0.0,computed_co2_regression,0.0,0.0,0.3955,0.167,50,50,1.1208334350585938,0.0,0.0033333587646484377,0.7606937408447265,1.121,0.121,,rCo2,나쁨
history,2026-04-11 18:11:24.950000+00:00,1048.3333740234375,2026-04-11T18:11:24.950Z,2026-05-11T18:11:24.459Z,42.2967414855957,2.121,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.0,26.62222671508789,100.25,0.0,computed_co2_regression,0.0,0.0,0.3706,0.1436,50,50,1.1208334350585938,0.0,0.0025,0.7703258514404296,1.121,0.121,,rCo2,나쁨
history,2026-04-11 18:11:31.646000+00:00,1047.6666259765625,2026-04-11T18:11:31.646Z,2026-05-11T18:11:31.171Z,42.29197692871094,2.119,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.166666984558104,26.59685516357422,100.08333587646484,0.0,computed_co2_regression,0.0,0.0,0.3434,0.1161,50,50,1.1191665649414062,0.0,0.0008333587646484375,0.7708023071289063,1.119,0.119,,rCo2,나쁨
history,2026-04-11 18:11:37.730000+00:00,1047.0,2026-04-11T18:11:37.730Z,2026-05-11T18:11:37.248Z,42.21186828613281,2.117,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.333333015441896,26.58350372314453,99.91666412353516,0.0,computed_co2_regression,0.0,0.0,0.3149,0.0892,50,50,1.1175,0.0,0.0,0.7788131713867188,1.118,0.117,,rCo2,나쁨
history,2026-04-11 18:11:43.622000+00:00,1046.0,2026-04-11T18:11:43.622Z,2026-05-11T18:11:43.142Z,42.14701843261719,2.115,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.5,26.570152282714844,99.75,0.0,computed_co2_regression,0.0,0.0,0.2854,0.0652,50,50,1.115,0.0,0.0,0.7852981567382813,1.115,0.115,,rCo2,나쁨
history,2026-04-11 18:11:49.681000+00:00,1044.3333740234375,2026-04-11T18:11:49.681Z,2026-05-11T18:11:49.201Z,42.12222290039063,2.111,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.666666984558104,26.5634765625,99.66666412353516,0.0,computed_co2_regression,0.0,0.0,0.254,0.046,50,50,1.1108334350585938,0.0,0.0,0.7877777099609368,1.111,0.111,,rCo2,나쁨
history,2026-04-11 18:11:55.713000+00:00,1042.3333740234375,2026-04-11T18:11:55.713Z,2026-05-11T18:11:55.230Z,42.0115966796875,2.106,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,13.0,26.558135986328125,99.58333587646484,0.0,computed_co2_regression,0.0,0.0,0.2214,0.038,50,50,1.1058334350585937,0.0,0.0,0.79884033203125,1.106,0.106,,rCo2,나쁨
history,2026-04-11 18:12:01.640000+00:00,1040.0,2026-04-11T18:12:01.640Z,2026-05-11T18:12:01.162Z,41.81990432739258,2.1,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,13.166666984558104,26.548789978027344,99.5,0.0,computed_co2_regression,0.0,0.0,0.1881,0.033,50,50,1.1,0.0,0.0,0.8180095672607421,1.1,0.1,,rCo2,나쁨
history,2026-04-11 18:12:07.776000+00:00,1038.3333740234375,2026-04-11T18:12:07.776Z,2026-05-11T18:12:07.289Z,41.719764709472656,2.096,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,13.0,26.51407623291016,99.41666412353516,0.0,computed_co2_regression,0.0,0.0,0.156,0.03,50,50,1.0958334350585937,0.0,0.0,0.8280235290527344,1.096,0.096,,rCo2,나쁨
history,2026-04-11 18:12:15.211000+00:00,1036.6666259765625,2026-04-11T18:12:15.211Z,2026-05-11T18:12:14.730Z,41.764591217041016,2.092,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.666666984558104,26.495384216308597,99.33333587646484,0.0,computed_co2_regression,0.0,0.0,0.1248,0.0291,50,50,1.0916665649414063,0.0,0.0,0.8235408782958984,1.092,0.092,,rCo2,나쁨
history,2026-04-11 18:12:21.774000+00:00,1035.6666259765625,2026-04-11T18:12:21.774Z,2026-05-11T18:12:21.289Z,41.70260238647461,2.089,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,12.333333015441896,26.50072479248047,99.25,0.0,computed_co2_regression,0.0,0.0,0.0962,0.0316,50,50,1.0891665649414062,0.0,0.0,0.829739761352539,1.089,0.089,,rCo2,나쁨
history,2026-04-11 18:12:27.157000+00:00,1034.6666259765625,2026-04-11T18:12:27.157Z,2026-05-11T18:12:26.648Z,41.55668640136719,2.087,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,11.833333015441896,26.483367919921875,99.16666412353516,0.0,computed_co2_regression,0.0,0.0,0.0704,0.0327,50,50,1.0866665649414062,0.0,0.0,0.8443313598632812,1.087,0.087,,rCo2,나쁨
history,2026-04-11 18:12:33.658000+00:00,1033.6666259765625,2026-04-11T18:12:33.658Z,2026-05-11T18:12:33.178Z,41.506141662597656,2.084,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,11.666666984558104,26.449989318847656,99.08333587646484,0.0,computed_co2_regression,0.0,0.0,0.0475,0.0381,50,50,1.0841665649414063,0.0,0.0,0.8493858337402344,1.084,0.084,,rCo2,나쁨
history,2026-04-11 18:12:39.673000+00:00,1032.6666259765625,2026-04-11T18:12:39.673Z,2026-05-11T18:12:39.194Z,41.46417617797852,2.082,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,11.333333015441896,26.44598388671875,99.0,0.0,computed_co2_regression,0.0,0.0,0.0285,0.0383,50,50,1.0816665649414063,0.0,0.0,0.8535823822021478,1.082,0.082,,rCo2,나쁨
history,2026-04-11 18:12:45.761000+00:00,1032.0,2026-04-11T18:12:45.761Z,2026-05-11T18:12:45.284Z,41.32588958740234,2.08,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,11.166666984558104,26.421951293945312,99.0,0.0,computed_co2_regression,0.0,0.0,0.0141,0.0374,50,50,1.08,0.0,0.0,0.8674110412597663,1.08,0.08,,rCo2,나쁨
history,2026-04-11 18:12:51.668000+00:00,1032.0,2026-04-11T18:12:51.668Z,2026-05-11T18:12:51.196Z,41.13134002685547,2.08,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,10.666666984558104,26.38056182861328,99.0,0.0,computed_co2_regression,0.0,0.0,0.0048,0.0238,50,50,1.08,0.0,0.0,0.8868659973144531,1.08,0.08,,rCo2,나쁨
history,2026-04-11 18:12:57.836000+00:00,1031.6666259765625,2026-04-11T18:12:57.836Z,2026-05-11T18:12:57.358Z,41.07125854492188,2.079,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,10.5,26.38056182861328,99.0,0.0,computed_co2_regression,0.0,0.0,0.0004,0.011,50,50,1.0791665649414062,0.0,0.0,0.8928741455078117,1.079,0.079,,rCo2,나쁨
history,2026-04-11 18:13:03.678000+00:00,1031.3333740234375,2026-04-11T18:13:03.678Z,2026-05-11T18:13:03.204Z,41.18951416015625,2.032,,2.954,나쁨,심각한 악화 (나쁨-3),2.954,0.093,,1.0,10.5,26.365875244140625,99.0,0.093,computed_co2_regression,0.093,0.0,0.001,0.0026,50,50,1.0783334350585938,0.0,0.0,0.881048583984375,1.078,0.078,,rCo2,나쁨
history,2026-04-11 18:13:09.680000+00:00,1031.0,2026-04-11T18:13:09.680Z,2026-05-11T18:13:09.209Z,41.30586242675781,1.957,,2.879,나쁨,중간수준 악화 (나쁨-2),2.879,0.242,,1.0,10.333333015441896,26.341842651367188,99.0,0.242,computed_co2_regression,0.242,0.081,0.0067,0.0004,50,50,1.0775,0.0,0.0,0.8694137573242188,1.078,0.077,,rCo2,나쁨
history,2026-04-11 18:13:16.500000+00:00,1030.6666259765625,2026-04-11T18:13:16.500Z,2026-05-11T18:13:16.021Z,41.26866912841797,1.881,,2.804,나쁨,중간수준 악화 (나쁨-2),2.804,0.392,,1.0,10.5,26.33383178710937,99.0,0.392,computed_co2_regression,0.392,0.343,0.0177,0.0067,50,50,1.0766665649414062,0.0,0.0,0.8731330871582031,1.077,0.077,,rCo2,나쁨
